,10000,30000,50000,100000,150000,200000,300000,399990
0,0.009426536764258309,0.0033542795113952195,0.0021705728820791137,0.0012851786478762506,0.0009101191433575906,0.0007349154850242456,0.0005678754353857229,0.000492443109399332
1,0.010439579548955358,0.0035702790495948378,0.0021688933020227452,0.0012119424797125689,0.0009173266033224436,0.0007471882047118683,0.0005884270910785361,0.0004926041436865702
2,0.008856415415179342,0.0035498503654531888,0.0021976993379198007,0.0012613328657886669,0.000901160524731992,0.0007318326850391799,0.0005658926915304008,0.0004925283202465991
3,0.009610633469590901,0.0036942026207853473,0.002363930484551524,0.001290671014984035,0.0009148868727484327,0.0007656011591468115,0.0005788343262409512,0.000492490799055112
4,0.009509563921414887,0.0036594385425630094,0.0022549890944807416,0.001245670579470115,0.0009257686889627692,0.0007410604734552351,0.0005808403199560885,0.0004926428684184359
5,0.010011645755245269,0.0036452522656178488,0.0022168212497115647,0.0012395026750748883,0.0008730239606498102,0.0007404079029544874,0.0005630704540395826,0.0004924908807639738
6,0.009573649975259002,0.0035548762998525163,0.002268459587507543,0.001301912103251368,0.000958271252189391,0.0007807557775301177,0.0005943021620256062,0.0004923877089320072
7,0.009055921096209119,0.003678886113651636,0.0022868305716139403,0.001263052000454401,0.0008920499224620571,0.0007438276247029307,0.0005771195087742598,0.0004924683214797554
8,0.010174237765959049,0.003380167074269913,0.0022128795065734508,0.0012267499352862643,0.0009094897276771263,0.0007540299157637875,0.000573855866562667,0.0004925779302569211
9,0.009122537850109858,0.003441556164759163,0.0022000733896954117,0.0013244248287511695,0.000880774348262392,0.0007301814170030951,0.0005787233279992421,0.0004925557826842564
