,10000,30000,50000,100000,150000,200000,300000,399990
0,0.9879288258521797,0.3479062605204035,0.21803606457871183,0.12209394525996231,0.0887879560463034,0.07383889495304174,0.05698082194157905,0.048523288110686735
1,0.9890284019647311,0.34468207512446725,0.2191285487911614,0.12288998268667228,0.08961617892958884,0.0724919259311605,0.056383130327049,0.04852459831897704
2,0.9697960170275337,0.3393242528644578,0.21613859747316155,0.12110593295227545,0.08811184347894141,0.07229091925808007,0.05611288497698297,0.0485141709748973
3,0.9740655832059133,0.34296907411612665,0.2167369860517283,0.12034005049645202,0.08948258042636326,0.07170129913981782,0.056160840928725975,0.04852022929907207
4,0.9956101692805532,0.3472082037559403,0.21450452076669535,0.12145502430166744,0.08785056643313283,0.07251779396557367,0.056241101463740506,0.048522973936826475
5,0.9926820272071382,0.34563654553778633,0.21378699270479729,0.12044239695939041,0.08680208160797065,0.07154420733581901,0.055912956480142384,0.04852464566050685
6,0.9859765338081843,0.3373543069711218,0.2179568270615846,0.12115181368352523,0.08888831081043236,0.07275420278637057,0.0561639794696589,0.048519851347180065
7,0.9919123077065706,0.34851708078940646,0.21910008411089166,0.12297154520609865,0.08828543293066105,0.07288606002595088,0.05686384370358155,0.048523495637198266
8,0.9817381985435532,0.3501184143862588,0.2169033014249635,0.12134293808355778,0.08753462172631998,0.07265339086649192,0.05631206682613765,0.048519914650285045
9,0.995951452479801,0.34638394292124985,0.21369889914677742,0.119918627539505,0.08817723810795997,0.07164260149568236,0.05593407615100432,0.0485164436015566
